Orthogroup	Willisornis poecilinotus	Acanthisitta chloris	Amazona collaria	Camarhynchus parvulus	Corapipo altera	Corvus brachyrhynchos	Corvus cornix	Cyanistes caeruleus	Empidonax trailli	Erythrura gouldiae	Falco cherug	Falco peregrinus	Ficedula albicollis	Geospiza fortis	Junco hyemalis	Lepidothrix coronata	Lonchura striata	Manacus vitellinus	Melopsittacus undulatus	Neopelma chrysocephalum	Nestor notabilis	Parus major	Pipra filicauda	Pseudopodoces humilis	Serinus canaria	Taeniopygia guttata	Zonotrichia albicollis	Hypocnemis ochrogyna	Rhegmatorhina melanosticta
OG0013039	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	0	5	0	0	0
OG0013040	0	0	2	1	2	0	0	0	1	1	1	1	0	0	1	0	2	0	0	1	0	1	1	1	1	1	0	0	0
OG0013041	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	1	0	0	0
OG0013042	0	0	1	1	1	1	0	2	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0
OG0013043	0	0	2	1	1	0	0	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	2	1	0	2	0	1	0
OG0013044	0	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1
OG0013045	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	3	5	1	0	0	2	0	0	1	0	2	0	0
OG0013046	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0	2	0	1	0
OG0013047	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1
OG0013048	0	0	2	1	1	1	0	0	1	0	1	1	1	0	1	0	1	0	0	2	1	0	1	1	0	2	0	0	0
OG0013049	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	0
OG0013050	0	0	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0
OG0013051	0	0	1	1	1	0	0	1	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1
OG0013052	0	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0
OG0013053	0	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1
OG0013054	0	0	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	0	0
OG0013055	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	4	0	0	1	2	0	1	0	0	0
OG0013056	0	0	0	1	2	0	0	0	1	4	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1	0
OG0013057	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0
OG0013058	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	2	0	1	1	1	1	1	1	0	0
OG0013059	0	0	0	1	1	1	0	2	1	1	1	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	0	0	0
OG0013060	0	0	0	1	3	0	0	0	0	1	1	1	0	1	0	0	1	0	0	4	0	0	2	1	0	2	0	0	0
OG0013061	0	0	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	0	2	0	0	3	3	0	1	0	0	0
OG0013062	0	0	0	1	4	1	0	0	1	0	0	0	1	1	0	1	0	0	0	2	0	0	4	1	0	1	0	0	0
OG0013063	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	7	5
OG0013064	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0
OG0013065	1	1	2	2	0	0	1	1	2	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	1
OG0013066	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1
OG0013067	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1
OG0013068	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
OG0013069	1	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1
OG0013070	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1
OG0013071	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1
OG0013072	2	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	0
OG0013073	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1
OG0013074	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	2	0	1	1	0	0	1	0	1	1
OG0013075	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1
OG0013076	1	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	1	2	0	1	1	1	0	0	0	1	1
OG0013077	1	0	1	1	1	0	0	0	2	0	1	1	0	0	0	1	1	0	0	2	0	1	1	1	0	1	0	1	1
OG0013078	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0
OG0013079	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	0	1	1	0	0	1	1
OG0013080	2	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1
OG0013081	2	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	6	2
OG0013082	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1
OG0013083	1	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	1	0	0	1
OG0013084	1	0	0	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1
OG0013085	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	2	1	0	1	1	0	2	0
OG0013086	1	2	2	0	1	0	0	0	0	1	0	2	0	0	0	1	0	1	2	1	4	0	0	0	0	0	0	0	0
OG0013087	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	1	0	1	1	0	1	1
OG0013088	1	0	0	1	1	1	0	0	1	0	2	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	1
OG0013089	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1
OG0013090	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	1	1
OG0013091	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1
OG0013092	2	0	0	1	1	1	1	0	0	0	1	1	2	0	0	0	0	0	0	1	0	0	1	1	0	0	0	2	2
OG0013093	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	0	0	2	0	0	1	1	0	1	0	1	1
OG0013094	1	0	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1
OG0013095	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	2	1	1	1	1	1	1	1
OG0013096	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	1
OG0013097	1	0	1	1	1	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	1
OG0013098	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	0
OG0013099	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1
OG0013100	1	0	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1
OG0013101	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1
OG0013102	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1
OG0013103	1	1	0	1	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1
OG0013104	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
OG0013105	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1
OG0013106	1	2	0	2	0	0	0	1	1	0	1	0	0	1	1	1	1	2	0	0	1	1	1	0	1	0	0	0	0
OG0013107	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	1	1
OG0013108	1	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	1	0	1	1
OG0013109	1	1	1	0	0	1	1	2	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0
OG0013110	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	1	1
OG0013111	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	0
OG0013112	1	0	2	1	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	1	1
OG0013113	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	1	2	1	0	1	0	0	0
OG0013114	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1
OG0013115	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	1	0	0	2	1	0	1	0	0	1
OG0013116	0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	2	0	0	0
OG0013117	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	1
OG0013118	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	2	1	1	1	0	0	0
OG0013119	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1
OG0013120	0	1	1	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0
OG0013121	0	2	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0
OG0013122	0	1	0	1	0	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	0	0
OG0013123	0	1	1	1	0	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0
OG0013124	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0
OG0013125	0	1	0	1	2	0	0	0	0	0	0	0	0	1	2	1	1	0	0	2	0	1	1	1	1	1	0	1	0
OG0013126	0	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	1	1	0	0	0
OG0013127	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0
OG0013128	0	1	1	1	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	2	1	1	0	0
OG0013129	0	1	0	2	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	2	0	1	0	1	0	1	0	0	0
OG0013130	0	1	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	0	1	0
OG0013131	0	1	2	1	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	2	1	0	1	0	0	0
OG0013132	0	0	1	0	1	0	1	1	1	1	0	0	1	0	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1
OG0013133	0	0	1	1	1	0	0	1	1	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0	0	1	1	1	1
OG0013134	0	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0
OG0013135	0	0	1	1	1	0	0	0	0	4	2	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	0
OG0013136	0	0	1	1	1	1	0	0	1	4	1	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0
OG0013137	0	0	1	1	2	1	0	1	1	0	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	2	1	0	0
OG0013138	0	0	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	1	2	0	1	0	1	0	1	1	1	0
OG0013139	0	0	2	1	1	0	0	1	0	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1
OG0013140	0	0	1	1	1	1	0	2	1	0	1	1	0	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	0
OG0013141	0	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
OG0013142	0	0	1	1	3	1	0	0	2	1	0	0	1	0	0	1	1	0	0	2	0	1	1	1	0	1	0	0	0
OG0013143	0	0	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	0	1	2	0	0	1	1	0	2	0	0	0
OG0013144	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0
OG0013145	0	0	1	0	0	0	0	1	1	2	0	0	0	1	0	1	2	2	0	1	0	1	1	1	0	2	0	0	0
OG0013146	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1
OG0013147	0	0	1	1	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	2	0	0	1	1	0	1	0	2	0
OG0013148	0	0	1	1	1	0	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0
OG0013149	0	0	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	2	0	0	0
OG0013150	0	0	1	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0
OG0013151	0	0	1	1	2	0	0	0	1	0	1	1	0	1	2	0	1	0	1	1	0	0	0	1	1	2	0	0	0
OG0013152	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0
OG0013153	0	0	0	1	1	1	2	1	2	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0
OG0013154	0	0	0	1	1	1	1	0	2	0	1	1	1	1	0	0	0	0	0	2	0	1	1	1	0	1	1	0	0
OG0013155	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	0	0
OG0013156	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	2	1	0	1	0	0	0
OG0013157	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	0	0
OG0013158	0	0	0	1	1	0	0	2	1	1	1	1	1	0	0	1	1	0	0	1	0	1	1	1	0	1	0	1	0
OG0013159	0	0	0	1	1	1	0	0	0	4	0	0	0	1	0	0	3	0	0	1	0	0	2	1	0	2	0	0	0
OG0013160	0	0	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0
OG0013161	0	0	0	1	0	1	0	1	2	1	0	0	1	0	0	0	1	0	0	6	0	0	1	1	1	1	0	0	0
OG0013162	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	0	0	2	0	0	2	1	1	1	0	0	0
OG0013163	0	0	0	0	1	0	1	1	1	1	0	1	0	0	1	1	2	1	0	0	0	1	0	0	2	1	1	1	0
OG0013164	0	0	0	0	0	2	0	2	0	1	1	1	0	0	1	0	2	0	1	1	0	1	0	1	1	2	0	0	0
OG0013165	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1
OG0013166	1	0	1	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	1	1	0	1	0	0	0	0	1	1
OG0013167	1	2	2	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	2	2
OG0013168	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
OG0013169	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1
OG0013170	1	0	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0
OG0013171	2	1	1	0	0	0	1	2	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	2	2
OG0013172	1	0	1	1	1	0	1	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	1	0	1	1
OG0013173	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1
OG0013174	2	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	2	0	1	1	1	0	2	0	1	0
OG0013175	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
OG0013176	2	0	0	0	0	0	0	2	0	1	0	0	3	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	0
OG0013177	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	2	0	1	1	1	0	1	0	0	1
OG0013178	1	0	0	1	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1
OG0013179	1	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
OG0013180	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1
OG0013181	1	1	1	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	1
OG0013182	1	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1	1	1	1
OG0013183	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1
OG0013184	2	0	1	0	1	0	1	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	2	0	0	0	0	2	2
OG0013185	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1
OG0013186	1	1	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1
OG0013187	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0
OG0013188	1	1	0	0	1	1	1	0	2	0	0	0	0	0	0	1	0	2	0	1	0	1	1	1	1	0	0	1	1
OG0013189	1	0	0	1	1	1	1	0	1	0	1	1	2	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1
OG0013190	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1	1
OG0013191	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
OG0013192	1	0	1	1	1	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1
OG0013193	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
OG0013194	1	1	2	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	0	2	0	0	1	1	0	1	0	1	0
OG0013195	1	0	0	0	1	1	0	0	1	0	1	1	0	1	1	0	1	0	1	1	0	1	1	1	0	2	0	1	0
OG0013196	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
OG0013197	1	0	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1
OG0013198	1	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1	1	1	1
OG0013199	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	1	1
OG0013200	1	0	0	0	0	2	0	5	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	1	0	1
OG0013201	2	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2	2
OG0013202	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1
OG0013203	1	0	1	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0
OG0013204	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	1	1
OG0013205	1	1	0	0	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1
OG0013206	2	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	2	1	0	2	0	0	0
OG0013207	1	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	1	1	1	0	1	0	1	1
OG0013208	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1
OG0013209	1	0	1	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	1
OG0013210	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
OG0013211	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1
OG0013212	1	0	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	0	1	1
OG0013213	1	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	1
OG0013214	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1
OG0013215	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1	0	0	1	0	1	0	1	0	1	0	1	0
OG0013216	1	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	0	1
OG0013217	1	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	2	0	1	1
OG0013218	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1
OG0013219	1	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	0	1
OG0013220	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	1	2	0	0	0
OG0013221	0	1	0	2	2	1	0	1	2	0	0	1	1	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0
OG0013222	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0
OG0013223	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0
OG0013224	0	1	1	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	2	1	0	1	0	1	0
OG0013225	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1
OG0013226	0	1	1	0	1	1	1	0	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0
OG0013227	0	1	1	1	1	1	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	0
OG0013228	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0
OG0013229	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0
OG0013230	0	1	1	2	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	2	1	0	1	0	0	0
OG0013231	0	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	2	0
OG0013232	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0	0	1	0	0
OG0013233	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	0
OG0013234	0	1	1	1	0	2	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	2	2	1	0	1	0	0	0
OG0013235	0	0	1	0	1	0	0	1	1	2	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0
OG0013236	0	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0
OG0013237	0	0	2	1	1	1	0	0	0	0	1	1	1	1	0	0	2	0	1	1	1	0	0	1	1	0	0	0	0
OG0013238	0	0	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	0	0	1	1	0	2	0	0	0
OG0013239	0	0	1	1	2	1	0	1	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	1	0	2	0	0	0
OG0013240	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	0	2	0	0	1	0	1	1	1	0	1	0	0	0
OG0013241	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	0	1	0	0	2	0	0	1	1	0	2	1	0	0
OG0013242	0	0	1	1	2	0	0	0	1	1	0	1	0	0	0	0	1	0	1	2	0	1	1	1	1	1	0	0	0
OG0013243	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1
OG0013244	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1	0	0
OG0013245	0	0	1	1	1	0	0	0	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0
OG0013246	0	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0	1	1	1	1	0	0	0
OG0013247	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	1	0	4	0
OG0013248	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1
OG0013249	0	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	0	1	1	1	1	1	0	1	1
OG0013250	0	0	2	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	1	2	0	0	0
OG0013251	0	0	0	3	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	2	0	0	3	1	1	1	0	0	0
OG0013252	0	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
